Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
8.645198813,20.91348,-24.20796,198.4754,0.1531326,0.1195426,1.005494,16.25478,-2.627069,-43.90332,1027.198
8.665172039,19.39299,-19.19596,199.3271,0.2134657,0.02556231,0.9758748,13.85319,-5.426717,-43.96076,1027.192
8.685145139,24.13691,-5.688021,195.6768,0.1514299,-0.01878294,0.9365185,13.85319,-5.426717,-43.96076,1027.192
8.705118323,28.94165,-2.387437,194.4601,0.1282894,-0.02581804,0.9284647,11.80223,-8.5747,-44.01888,1027.193
8.725091517,35.75343,-1.592852,195.0685,0.1365169,0.0201279,0.9439283,11.80223,-8.5747,-44.01888,1027.193
8.745064545,37.27392,-3.487631,197.7453,0.1524231,0.065865,0.9595227,11.80223,-8.5747,-44.01888,1027.195
8.765037854,38.24703,-0.4315355,197.1369,0.1441957,0.01991906,0.9440591,10.04448,-11.07116,-44.06628,1027.195
8.785010902,42.62603,4.824949,192.3916,0.09800942,0.005617504,0.9662467,10.04448,-11.07116,-44.06628,1027.195
8.804984076,43.96406,12.64855,185.7602,0.1066057,0.09024169,0.9587453,7.989897,-13.86494,-43.19973,1027.197
8.824957249,41.71374,22.06133,179.2506,0.1292259,0.05896872,0.9284917,7.989897,-13.86494,-43.19973,1027.197
8.844930506,41.77456,24.2006,176.087,0.09854856,0.05971153,0.9432867,7.989897,-13.86494,-43.19973,1027.197
8.864903554,42.01784,27.19557,170.3682,0.08336123,0.07554498,0.94303,5.586438,-16.66411,-42.82764,1027.197
8.884876821,42.99095,29.45708,160.1474,0.02214846,0.08459967,0.9955997,5.586438,-16.66411,-42.82764,1027.197
8.907346538,39.7067,33.30776,148.0407,0.0530245,0.09128711,1.026762,3.472839,-18.45763,-41.58151,1027.197
8.927319774,33.25983,35.26366,137.7591,-0.02401898,0.08608407,0.9565196,3.472839,-18.45763,-41.58151,1027.197
8.947293000,30.0364,36.11937,125.3481,-0.07758138,0.1029154,0.9632681,3.472839,-18.45763,-41.58151,1027.197
8.967266101,26.87379,32.14645,112.633,-0.1386617,0.1274785,1.000525,2.123301,-20.18267,-41.12469,1027.201
8.987239274,20.9743,26.76772,97.78852,-0.1922336,0.1364169,1.037907,2.123301,-20.18267,-41.12469,1027.201
9.007212312,16.53447,22.36694,78.68539,-0.1844791,0.1518551,0.9997472,0.7195859,-21.61523,-41.58538,1027.201
9.027185579,11.48646,17.17158,60.00814,-0.1688377,0.1665756,1.045968,0.7195859,-21.61523,-41.58538,1027.201
9.047158805,-0.4341632,12.2207,43.7644,-0.1462648,0.1275022,1.03103,0.7195859,-21.61523,-41.58538,1027.203
9.067131874,-9.00971,7.330948,28.91993,-0.1542274,0.09674068,1.053867,0.3597431,-22.61877,-39.8214,1027.203
9.087105172,-15.63904,1.157634,14.98804,-0.1230865,0.1344448,1.054402,0.3597431,-22.61877,-39.8214,1027.203
9.107078471,-21.66016,-3.1209,1.482006,-0.1307748,0.1425928,1.015978,-0.337956,-22.33516,-40.74544,1027.203
9.127051582,-26.58654,-10.0888,-9.894696,-0.03953733,0.06314673,0.9945461,-0.337956,-22.33516,-40.74544,1027.203
9.147024672,-30.66145,-15.83426,-16.16101,0.02870161,-0.01576542,0.9880396,-0.337956,-22.33516,-40.74544,1027.203
9.166997950,-31.99948,-19.80718,-20.84553,0.03649389,-0.000419673,0.965198,-0.9788408,-21.63815,-41.17304,1027.204
9.186971154,-34.37144,-23.96347,-22.85318,0.08216937,-0.03236544,0.9429957,-0.9788408,-21.63815,-41.17304,1027.204
9.206944161,-34.67553,-26.65284,-24.8,0.1286868,-0.01095753,1.020378,-0.6836944,-20.92824,-41.59116,1027.204
9.226917397,-16.73379,-16.5066,-23.70492,0.8088092,-0.5122917,1.836068,-0.6836944,-20.92824,-41.59116,1027.204
9.246890404,-1.893831,15.03231,14.50133,0.1758566,0.1434279,0.7761219,-0.6836944,-20.92824,-41.59116,1027.204
9.266863609,4.188118,17.11045,16.63066,0.01381703,0.0151599,1.041401,-2.376581,-19.53947,-42.08234,1027.204
9.286836678,-2.927762,11.97621,13.89295,-0.1012609,0.0259541,1.047101,-2.376581,-19.53947,-42.08234,1027.2
9.306809903,2.241894,12.03734,2.151223,0.0519272,-0.001022438,0.9960959,-0.9727993,-19.52004,-42.00674,1027.2
9.326783317,-4.509069,5.008315,0.2652463,0.05906685,-0.05532531,1.019187,-0.9727993,-19.52004,-42.00674,1027.2
9.346756198,3.884021,11.6706,0.5694362,0.1284124,-0.0182027,0.9437853,-0.9727993,-19.52004,-42.00674,1027.2
9.366729393,9.965969,14.48221,4.888932,0.01392092,0.05448595,0.9112093,-1.323928,-19.87813,-42.07589,1027.2
9.386702847,5.951883,2.991292,2.333737,-0.2181331,0.4025399,1.780399,-1.323928,-19.87813,-42.07589,1027.2
9.409172763,-2.623665,-0.6149012,-11.29397,0.1882725,-0.1426906,0.8605427,-0.6796379,-19.16289,-42.06091,1027.202
9.429145592,1.086324,3.23578,-0.2214575,-0.0554435,0.001577402,1.047878,-0.6796379,-19.16289,-42.06091,1027.202
9.449118797,0.7214071,-2.693047,-2.898329,0.05125556,-0.05479256,0.9654424,-0.6796379,-19.16289,-42.06091,1027.2
9.469092002,4.309757,-3.854363,0.1435703,-0.01759824,-0.02978935,0.9642727,-0.6825423,-19.86871,-41.57847,1027.2
9.489065321,6.25598,-6.360362,1.36033,0.03646554,-0.008266375,0.9881728,-0.6825423,-19.86871,-41.57847,1027.199
9.509038338,1.268782,-3.304266,2.212061,0.006932607,0.1242509,0.8804643,0.02135086,-19.8595,-42.00089,1027.199
9.529011553,0.4173096,-1.592852,-0.5864854,0.1058113,-0.002808212,1.050625,0.02135086,-19.8595,-42.00089,1027.199
9.548984675,0.3564901,0.1796837,1.299492,0.08300186,0.02892748,1.004288,0.02135086,-19.8595,-42.00089,1027.199
9.568957858,0.4173096,0.7909029,0.2652463,0.09870941,0.06723433,0.9739254,-0.6807899,-20.22243,-42.0736,1027.197
9.588930803,-0.3733437,1.585488,0.4477602,0.07506766,0.006012661,1.00415,-0.6807899,-20.22243,-42.0736,1027.197
9.608904070,-0.7382606,2.441195,1.238654,0.0450241,0.06061814,1.03428,-0.3293939,-19.86441,-42.06581,1027.199
9.628877233,-0.3733437,0.7909029,0.4477602,0.04469299,0.03767956,1.003636,-0.3293939,-19.86441,-42.06581,1027.199
9.648850448,-0.4341632,0.7909029,0.3260843,0.043993,-0.02393726,0.9959577,-0.3293939,-19.86441,-42.06581,1027.199
9.668823632,-0.008426782,0.1796837,1.177816,0.05212582,0.02224004,0.973126,-0.9765372,-19.51909,-41.14766,1027.197
9.688796983,-0.1908853,0.5464152,-0.2822955,0.0596722,0.006522882,0.98857,-0.9765372,-19.51909,-41.14766,1027.197
9.708769791,-0.2517048,0.1796837,0.1435703,0.03650339,-0.008358919,1.003491,-0.6829262,-20.22188,-41.5827,1027.197
9.728743027,-0.9207191,0.6075372,0.08273234,0.05951136,-0.0009999173,0.9579313,-0.6829262,-20.22188,-41.5827,1027.197
9.748716149,1.876977,-1.470608,0.3260843,-0.01716298,-0.01502138,1.071505,-0.6829262,-20.22188,-41.5827,1027.199
9.768689468,0.4781291,-0.1870478,-0.4648094,0.03696692,0.03008797,1.018821,-0.9731832,-19.87322,-42.01097,1027.199
9.788662725,0.05239271,-0.1259259,-1.924921,0.1061896,0.04376301,0.997026,-0.9731832,-19.87322,-42.01097,1027.199
9.808635617,-0.1908853,0.6686591,0.8736261,0.03713718,0.04550374,1.018826,-0.6821585,-19.51553,-41.57424,1027.199
9.828608884,-0.008426782,0.3019276,0.995302,0.0209566,-0.02331075,0.9955654,-0.6821585,-19.51553,-41.57424,1027.199
9.848582068,-0.008426782,-0.003682045,-1.499055,0.06736993,0.006267772,0.9963599,-0.6821585,-19.51553,-41.57424,1027.199
9.868555325,0.05239271,-0.06480397,1.725358,0.03729794,0.06885877,0.9805382,-0.9746685,-19.51956,-41.5772,1027.199
9.888528383,0.05239271,0.1185618,-1.438217,0.1054045,-0.0255617,0.989345,-0.9746685,-19.51956,-41.5772,1027.199
9.910998236,0.1132122,0.7909029,1.36033,-0.009001824,0.03900262,1.025698,-0.9731832,-19.87322,-42.01097,1027.199
9.930971389,0.1132122,-0.2481697,-0.8906752,0.04454165,0.02221752,1.011291,-0.9731832,-19.87322,-42.01097,1027.199
9.950944385,0.05239271,-0.003682045,0.4477602,0.09042525,0.005594983,1.004411,-0.9731832,-19.87322,-42.01097,1027.2
9.970917798,0.2956707,-0.003682045,0.3260843,0.03714661,0.05339672,0.9881924,-1.326064,-19.87758,-41.58499,1027.2
9.990890794,-0.1908853,0.5464152,-0.2822955,0.05207854,0.01443961,0.9884417,-1.326064,-19.87758,-41.58499,1027.2
10.010864082,0.1740317,-0.1259259,0.8127881,0.02131606,0.007474532,1.003234,-0.9754362,-20.22592,-41.58566,1027.2
10.030837475,0.1132122,-0.1259259,-0.7081613,0.0599276,0.02964654,0.9885774,-0.9754362,-20.22592,-41.58566,1027.2
10.050810242,-0.1300658,0.1185618,0.6302742,0.05228666,0.02976284,1.003765,-0.9754362,-20.22592,-41.58566,1027.2
10.070783478,0.1132122,0.5464152,-0.7689993,0.05971005,0.006430339,1.003888,-0.9746685,-19.51956,-41.5772,1027.2
10.090756641,-0.1300658,0.2408056,0.5694362,0.02148633,0.02289031,1.003239,-0.9746685,-19.51956,-41.5772,1027.2
10.110730085,0.05239271,-0.3704135,-0.2214575,0.05972898,0.006384067,1.011547,-0.6847949,-20.22141,-41.15316,1027.2
10.130702998,0.05239271,0.3630495,-0.09978159,0.0598614,0.02189238,0.996234,-0.6847949,-20.22141,-41.15316,1027.2
10.150676307,0.05239271,0.05743987,0.08273234,0.01389266,0.03080703,1.003111,-0.6847949,-20.22141,-41.15316,1027.2
10.170649366,0.2348512,-0.06480397,-0.3431335,0.04416327,-0.008521486,0.9959626,-1.328317,-20.23028,-41.15968,1027.2
10.190622519,-0.06924627,-0.003682045,0.3260843,0.05237179,0.03747072,1.003767,-1.328317,-20.23028,-41.15968,1027.2
10.210595952,0.1132122,-0.003682045,-0.4039715,0.05990867,0.02969281,0.9809183,-0.6804061,-19.86925,-42.06937,1027.2
10.230568793,-0.06924627,0.3630495,0.3869222,0.0443146,0.00694056,0.9883085,-0.6804061,-19.86925,-42.06937,1027.199
10.250542102,0.05239271,-0.06480397,-0.2214575,0.04441867,0.01460218,0.99597,-0.6804061,-19.86925,-42.06937,1027.199
10.270515181,0.3564901,0.7909029,0.1435703,0.04443759,0.01455591,1.003629,-0.9747853,-19.87281,-41.6428,1027.199
10.290488313,0.1132122,-0.1870478,0.08273234,0.05988032,0.02184611,1.003893,-0.9747853,-19.87281,-41.6428,1027.199
10.310461268,0.1132122,0.1185618,0.02189437,0.05228666,0.02976284,1.003765,-0.6804061,-19.86925,-42.06937,1027.199
10.330434650,0.2348512,-0.06480397,0.2652463,0.04441867,0.01460218,0.99597,-0.6804061,-19.86925,-42.06937,1027.199
10.350408042,-0.008426782,-0.1259259,-0.3431335,0.0598614,0.02189238,0.996234,-0.6804061,-19.86925,-42.06937,1027.197
10.370381121,0.1740317,0.2408056,0.1435703,0.04439974,0.01464845,0.9883109,-0.3319139,-20.21704,-41.57914,1027.197
10.390354232,0.1132122,0.4241714,-0.09978159,0.05979519,0.01413823,1.003891,-0.3319139,-20.21704,-41.57914,1027.199
10.410327239,-0.008426782,0.2408056,0.2652463,0.04435246,0.006848016,1.003627,-0.3315301,-19.86386,-41.57491,1027.199
10.432797217,0.1132122,-0.06480397,-0.2214575,0.04443759,0.01455591,1.003629,-0.3315301,-19.86386,-41.57491,1027.199
10.452770276,0.1132122,-0.003682045,0.02189437,0.0521826,0.02210122,0.9961032,-0.3315301,-19.86386,-41.57491,1027.199
10.472743616,-0.06924627,-0.003682045,-0.1606196,0.05214474,0.02219377,0.9807851,-0.9750524,-19.87274,-41.58143,1027.199
10.492716768,-0.008426782,-0.003682045,-0.03894361,0.04441867,0.01460218,0.99597,-0.9750524,-19.87274,-41.58143,1027.199
10.512690025,-0.008426782,-0.06480397,0.08273234,0.04435246,0.006848016,1.003627,0.01909781,-20.2122,-41.57558,1027.199
10.532663022,0.1132122,-0.1870478,0.1435703,0.0521826,0.02210122,0.9961032,0.01909781,-20.2122,-41.57558,1027.2
10.552636164,-0.06924627,0.1796837,0.1435703,0.03673987,0.01481101,0.9958392,0.01909781,-20.2122,-41.57558,1027.2
10.572609421,0.2956707,0.3019276,-0.2214575,0.0443146,0.00694056,0.9883085,-0.9754362,-20.22592,-41.58566,1027.2
10.592582365,0.1740317,0.1185618,0.1435703,0.02907999,0.01497358,1.003367,-0.9754362,-20.22592,-41.58566,1027.2
10.612555840,-0.008426782,0.05743987,-0.09978159,0.0445038,0.02231006,0.9959725,-0.3293939,-19.86441,-42.06581,1027.2
10.632528868,-0.008426782,0.1185618,-0.03894361,0.04438081,0.01469472,0.9806519,-0.3293939,-19.86441,-42.06581,1027.2
