Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
8.528408690,9.897938,-31.50934,156.9069,0.0587801,-0.001836017,0.9809498,16.56075,0.0291357,-44.9926,0.01539062
8.548420217,11.59584,-26.88008,170.1459,0.1203419,0.01212605,0.9670643,16.56075,0.0291357,-44.9926,0.01539062
8.568431505,10.62561,-18.83977,178.3822,0.02800166,-0.0624298,0.9874863,16.21379,-2.607554,-44.53329,0.01539062
8.588442938,13.23311,-16.8297,183.1409,0.02034218,-0.06268877,1.02561,16.21379,-2.607554,-44.53329,0.01539062
8.608454360,18.99386,-19.08342,187.0455,0.02031201,-0.06232797,0.9949797,16.21379,-2.607554,-44.53329,0.01539062
8.628465679,22.57159,-18.71795,192.3533,0.02031744,-0.01646438,1.002985,13.98497,-4.808076,-45.50278,0.01539062
8.648477133,21.60136,-22.85992,199.6134,0.02800604,0.006410677,0.9956663,13.98497,-4.808076,-45.50278,0.01539062
8.668488576,22.51095,-15.36782,198.4543,0.1357933,-0.08079699,1.020299,13.27385,-7.384941,-45.10626,0.01539062
8.688499989,26.51315,-0.6272656,195.4038,0.0434129,-0.1012891,1.00284,13.27385,-7.384941,-45.10626,0.01539062
8.708511349,31.66751,-0.07906301,193.9396,0.0203292,-0.1084621,1.009946,13.27385,-7.384941,-45.10626,0.01539062
8.728522761,37.97401,-0.01815162,194.9157,0.02030376,-0.04691984,0.9874382,10.74683,-10.38844,-45.59163,0.01539062
8.748534225,38.39849,-1.297291,197.7222,0.07415468,-0.06322119,0.9578413,10.74683,-10.38844,-45.59163,0.01539062
8.768545627,41.12727,2.540127,196.0139,0.09726486,-0.1405673,0.9730685,10.04265,-14.07206,-44.71375,0.01539062
8.788556977,44.64436,8.509443,190.5841,0.08183135,-0.1090964,0.9346846,10.04265,-14.07206,-44.71375,0.01539062
8.808568358,44.64436,18.01162,183.934,0.08949592,-0.05531488,0.9046249,10.04265,-14.07206,-44.71375,0.01539062
8.828579781,43.31029,24.77279,178.4432,0.05102502,-0.05453512,0.9191191,6.726913,-17.09788,-43.90036,0.01539062
8.848591109,43.43157,26.05193,174.8436,0.05106957,-0.0397584,0.9651804,6.726913,-17.09788,-43.90036,0.01539062
8.868602772,43.7954,29.09749,167.9496,0.08189572,-0.03331858,1.004183,5.290384,-20.05242,-43.01587,0.01539062
8.888613882,44.0986,31.96033,157.517,0.04340149,-0.01695028,0.9958205,5.290384,-20.05242,-43.01587,0.01539062
8.908625284,40.46023,35.24955,146.7183,0.04335623,-0.01640907,0.9498752,5.290384,-20.05242,-43.01587,0.01539062
8.928636769,34.03245,36.65051,136.5297,0.02794711,-0.02350357,0.9341738,2.030297,-22.27752,-42.62566,0.01539062
8.948648129,31.00047,36.95507,123.5347,0.02029919,0.0526467,0.9881927,2.030297,-22.27752,-42.62566,0.01539062
8.968659635,27.11955,33.05674,111.2718,-0.0258675,0.02298263,1.002291,0.8878255,-23.82471,-41.72102,0.01539062
8.988670923,21.84391,27.63562,95.95844,0.004936725,0.01437514,1.018204,0.8878255,-23.82471,-41.72102,0.01539062
9.008682335,16.7502,22.57998,76.55743,0.004920935,0.02987346,1.003005,0.8878255,-23.82471,-41.72102,0.01539062
9.028693653,11.23201,17.64615,58.55966,-0.002817493,0.1071061,0.9651338,-0.5580239,-25.30582,-41.31298,0.01539062
9.048705097,-0.7746086,12.5296,42.6362,0.004898307,0.03014407,0.9800326,-0.5580239,-25.30582,-41.31298,0.01539062
9.068716624,-8.960938,6.925747,27.81091,-0.01816276,0.0227004,1.010112,-1.647226,-25.68563,-40.82661,0.01539062
9.088727880,-15.99512,0.8955193,13.83974,0.004933559,0.08330581,1.018727,-1.647226,-25.68563,-40.82661,0.01539062
9.108739386,-22.18034,-2.941899,0.2956517,-0.002756799,0.09872558,1.026336,-1.644666,-26.04556,-41.32761,0.01539062
9.128750913,-26.97086,-10.55582,-10.19797,0.02030095,0.01435188,0.9879025,-1.644666,-26.04556,-41.32761,0.01539062
9.148762262,-30.36667,-16.52514,-16.17689,0.05109904,-0.02480128,0.9959266,-1.644666,-26.04556,-41.32761,0.01539062
9.168773664,-33.03481,-19.87527,-20.56957,0.04338605,-0.009110915,0.9805633,-2.013216,-25.31434,-41.31939,0.01539062
9.188785170,-34.73271,-24.50453,-22.52187,0.05878869,-0.02490311,0.9884332,-2.013216,-25.31434,-41.31939,0.01539062
9.208796489,-34.30824,-27.0019,-24.16913,0.09729906,-0.06442869,1.011937,-2.38126,-24.56458,-42.67542,0.01539062
9.228807776,-12.65994,7.291215,-22.88793,0.5434871,-0.5548341,0.7421317,-2.38126,-24.56458,-42.67542,0.01539062
9.248819147,1.347773,3.697443,18.23242,0.03574583,0.2276972,1.051116,-2.38126,-24.56458,-42.67542,0.01539062
9.268830496,8.50323,12.77324,15.67003,0.05871397,-0.03931902,0.9117419,-3.11638,-23.40771,-42.66308,0.01539062
9.288841815,-0.2288534,9.544937,12.31451,0.06652571,-0.07149993,1.026537,-3.11638,-23.40771,-42.66308,0.01539062
9.308853237,2.196726,12.16413,1.881897,0.004898307,0.03014407,0.9800326,-3.118756,-23.04104,-42.65817,0.01539062
9.328864744,-3.200187,9.362203,-0.6804992,0.07428256,-0.05709565,1.088077,-3.118756,-23.04104,-42.65817,0.01539062
9.348876041,3.712712,14.72241,1.881897,0.02797622,-0.0008874824,0.964978,-3.118756,-23.04104,-42.65817,0.01539062
9.368887370,10.32241,14.53967,4.322274,0.02024674,0.04561914,0.9345319,-2.388784,-23.40345,-42.65987,0.01539062
9.388899064,-3.867222,6.438456,1.210793,0.05907074,0.07123578,1.280174,-2.388784,-23.40345,-42.65987,0.01539062
9.408910455,-3.927861,-0.9318225,-11.17412,0.1048554,-0.1165196,0.8662014,-1.661027,-23.39329,-43.09075,0.01539062
9.428921628,2.075447,0.1036712,-0.2534332,-0.01047995,0.007370843,0.9948453,-1.661027,-23.39329,-43.09075,0.01539062
9.448933165,-0.1682139,-1.419114,-2.998857,0.004922694,-0.008421353,1.002715,-1.661027,-23.39329,-43.09075,0.01539062
9.468944484,4.561665,-5.378355,0.2956517,0.01259691,-0.0006838189,0.9799647,-2.024825,-23.39542,-43.09235,0.01539062
9.488955865,5.349978,-4.038304,1.271803,0.01262708,-0.001044624,1.010595,-2.024825,-23.39542,-43.09235,0.01539062
9.508967371,0.9839361,-2.210962,2.186944,0.02797165,0.09867906,0.9657325,-2.024825,-23.39542,-43.09235,0.01539062
9.528978825,0.01370452,-0.6881769,-0.4364614,0.08952905,0.04380064,0.9436671,-2.024825,-23.39542,-43.09235,0.01539062
9.548990029,-0.956527,1.870102,1.332812,0.05108079,0.0443098,0.9811338,-2.024825,-23.39542,-43.09235,0.01539062
9.569001368,-1.502282,2.783772,0.05161398,0.05104991,0.05998854,0.9506198,-2.024825,-23.39542,-43.09235,0.01539062
9.589012822,-2.108677,4.306557,0.6617082,0.04339903,0.03666246,0.9962267,-2.024825,-23.39542,-43.09235,0.01539062
9.609024422,-2.957629,5.281139,1.271803,0.02033655,0.05985466,1.026538,-2.386012,-23.83124,-42.6656,0.01539062
9.629035688,-2.654432,4.306557,0.2956517,-0.00276012,0.006908205,1.017982,-2.386012,-23.83124,-42.6656,0.01539062
9.649047080,-2.169316,3.880178,0.1736328,0.0126655,-0.01681356,1.048766,-2.386012,-23.83124,-42.6656,0.01539062
9.669058565,-1.562922,2.722861,1.332812,0.02029989,0.03732876,0.9880766,-2.022053,-23.82321,-43.09808,0.01539062
9.689070019,-1.441643,2.174659,-0.2534332,0.02030814,0.02192064,0.9956181,-2.022053,-23.82321,-43.09808,0.01539062
9.709081462,-0.7139691,1.200076,-0.009395452,0.004906905,0.007076978,0.9875161,-2.388784,-23.40345,-42.65987,0.01539062
9.729092739,-0.3501323,0.4691395,-0.07040489,0.02031638,0.006512509,1.00316,-2.388784,-23.40345,-42.65987,0.01539062
9.749104068,1.832889,-2.637341,0.5396894,0.004923398,-0.02373928,1.002599,-2.388784,-23.40345,-42.65987,0.01539062
9.769115595,1.71161,-2.271873,-0.3144426,0.02800604,0.006410677,0.9956663,-0.5720086,-23.02023,-43.08104,0.01539062
9.789126934,1.832889,-2.393696,-1.961697,0.05108798,0.05187856,0.9888494,-0.5720086,-23.02023,-43.08104,0.01539062
9.809138294,-0.2288534,1.321899,0.905746,0.02029129,0.06039587,0.9805931,-1.29739,-23.39706,-42.65507,0.01539062
9.829149654,-0.3501323,1.931013,0.9667554,0.02033358,-0.03962168,1.018126,-1.29739,-23.39706,-42.65507,0.01539062
9.849160983,0.8020176,-1.662759,-1.412612,0.004906202,0.0223949,0.9876322,-2.024986,-23.40133,-42.65827,0.01539062
9.869172208,0.6807387,-0.3227086,1.454831,0.02800358,0.06002343,0.9960725,-2.024986,-23.40133,-42.65827,0.01539062
9.889183922,-0.2288534,0.5909624,-1.534631,0.02031603,0.01417147,1.003218,-2.024986,-23.40133,-42.65827,0.01539062
9.909195189,-0.1075744,0.9564307,1.210793,0.02031638,0.006512509,1.00316,-2.024825,-23.39542,-43.09235,0.01539062
9.929206528,0.2562624,-0.2617972,-0.8025181,0.02033042,0.02930899,1.018649,-2.024825,-23.39542,-43.09235,0.01539062
9.949217732,0.4381808,0.04275978,0.1126234,0.03571797,0.01369721,1.011203,-2.39116,-23.03678,-42.65497,0.01539062
9.969229342,0.3169019,-0.01815162,0.1126234,0.02031463,0.04480733,1.00345,-2.39116,-23.03678,-42.65497,0.01539062
9.989240828,-0.3501323,1.139165,-0.4364614,0.02032322,0.02174024,1.010933,-2.39116,-23.03678,-42.65497,0.01539062
10.009252334,-0.1682139,0.4082282,0.5396894,0.02030919,-0.001056255,0.995444,-2.024825,-23.39542,-43.09235,0.01539062
10.029263485,0.6200992,-1.053645,-0.7415086,0.02030673,0.0525565,0.9958503,-2.024825,-23.39542,-43.09235,0.01539062
10.049274887,0.1349835,0.5909624,0.7227177,0.03570972,0.02910533,1.003662,-1.663564,-23.03252,-42.65176,0.01539062
10.069286299,-0.2894928,0.5300509,-0.4364614,0.02030849,0.01426167,0.9955601,-1.663564,-23.03252,-42.65176,0.01539062
10.089297774,0.01370452,0.225494,0.5396894,0.01262603,0.02193227,1.010769,-1.663564,-23.03252,-42.65176,0.01539062
10.109309312,0.3169019,-0.2617972,-0.009395452,0.02799815,0.01415984,0.9880667,-1.299766,-23.03039,-42.65016,0.01539062
10.129320578,0.3169019,-0.2617972,-0.07040489,0.02801218,0.03695633,1.003556,-1.299766,-23.03039,-42.65016,0.01539062
10.149331917,-0.04693495,0.5909624,0.3566611,0.02030814,0.02192064,0.9956181,-1.658255,-23.82108,-43.09647,0.01539062
10.169343350,0.07434399,0.4691395,-0.375452,0.02032393,0.006422308,1.010817,-1.658255,-23.82108,-43.09647,0.01539062
10.189354679,0.6807387,-0.2008858,0.2956517,0.02031568,0.02183044,1.003276,-1.658255,-23.82108,-43.09647,0.01539062
10.209365977,0.3169019,-0.2008858,-0.3144426,0.02028481,0.03750917,0.9727616,-2.022214,-23.82911,-42.664,0.01539062
10.229377577,-0.2288534,0.7736965,0.3566611,0.02031568,0.02183044,1.003276,-2.022214,-23.82911,-42.664,0.01539062
10.249388979,0.1349835,-0.07906301,-0.1314143,0.02033112,0.01399107,1.018533,-1.299927,-23.03629,-42.21608,0.01539062
10.269400245,0.1956229,0.04275978,-0.07040489,0.02031568,0.02183044,1.003276,-1.299927,-23.03629,-42.21608,0.01539062
10.289411657,0.3169019,-0.1399744,0.1736328,0.02800499,0.02938757,0.9958404,-1.299927,-23.03629,-42.21608,0.01539062
10.309422976,0.1349835,-0.07906301,-0.009395452,0.0203006,0.02201084,0.9879605,-1.663403,-23.02662,-43.08584,0.01539062
10.329434451,-0.04693495,0.5300509,0.2346423,0.02031603,0.01417147,1.003218,-1.663403,-23.02662,-43.08584,0.01539062
10.349445988,0.2562624,-0.2617972,-0.2534332,0.02030095,0.01435188,0.9879025,-2.029738,-22.66798,-42.64846,0.01539062
10.369457234,0.1349835,-0.01815162,0.05161398,0.02030814,0.02192064,0.9956181,-2.029738,-22.66798,-42.64846,0.01539062
10.389468708,0.07434399,0.2864054,-0.2534332,0.02801323,0.01397944,1.003382,-2.029738,-22.66798,-42.64846,0.01539062
10.409480152,-0.1075744,1.139165,-0.07040489,0.02030849,0.01426167,0.9955601,-1.663564,-23.03252,-42.65176,0.01539062
10.429491273,0.3169019,-0.07906301,-0.07040489,0.02032322,0.02174024,1.010933,-1.663564,-23.03252,-42.65176,0.01539062
10.449503060,0.07434399,-0.01815162,-0.009395452,0.02030814,0.02192064,0.9956181,-1.661027,-23.39329,-43.09075,0.01539062
10.469514399,0.1956229,0.3473167,0.1736328,0.02030884,0.00660271,0.9955021,-1.661027,-23.39329,-43.09075,0.01539062
10.489525520,-0.04693495,0.3473167,-0.009395452,0.02031603,0.01417147,1.003218,-1.661027,-23.39329,-43.09075,0.01539062
10.509536953,0.1956229,0.2864054,0.1126234,0.02031603,0.01417147,1.003218,-2.024986,-23.40133,-42.65827,0.01539062
10.529548490,0.4381808,0.04275978,-0.009395452,0.02800499,0.02938757,0.9958404,-2.024986,-23.40133,-42.65827,0.01539062
10.549559861,0.07434399,0.3473167,0.1736328,0.02030024,0.0296698,0.9880186,-2.388784,-23.40345,-42.65987,0.01539062
10.569571065,-0.1075744,0.225494,-0.009395452,0.02031603,0.01417147,1.003218,-2.388784,-23.40345,-42.65987,0.01539062
10.589582696,0.2562624,0.225494,0.1126234,0.02032322,0.02174024,1.010933,-1.299766,-23.03039,-42.65016,0.01539062
10.609593983,0.1956229,0.1036712,0.05161398,0.02030814,0.02192064,0.9956181,-1.299766,-23.03039,-42.65016,0.01539062
10.629605385,0.01370452,-0.01815162,-0.009395452,0.02032358,0.01408127,1.010875,-1.299766,-23.03039,-42.65016,0.01539062
